kennzahl,name,langtext,strasse,hausnr,plz,ort,gemeindenummer,telefon,email,weburl,art,bezirk
416302,Kindergarten Mühle,HP,Uferweg,1,4210,Gallneukirchen,41607,07235/63251-312,kindergarten.muehle@diakoniewerk.at,https://www.diakoniewerk.at,Kindergarten,416
416601,Städt. Hort Bad Leonfelden,,Pfarrerleite,2,4190,Bad Leonfelden,41603,,kinderhort@bad-leonfelden.ooe.gv.at,https://www.bad-leonfelden.ooe.gv.at/buergerservice/schule-bildung/hort.html,Hort,416
416602,Gemeindehort Walding,,Kirchenplatz,3,4111,Walding,41626,07234/84644-350,hortleitung@walding.at,https://www.walding.at/gemeindeamt/hort/der_hort/ueber_uns,Hort,416
416603,Gemeindehort Alberndorf in der Riedmark,,"VS, Schulfeld",2,4211,Alberndorf in der Riedmark,41601,,hort@alberndorf.ooe.gv.at,https://www.alberndorf.at/hort,Hort,416
416604,Hort der OÖ Hilfswerk GmbH Gramastetten,,"VS, Linzer Straße",19,4201,Gramastetten,41609,,hort.gramastetten@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Hort,416
416606,Vereinshort Puchenau,,Schallenbergerweg,13,4048,Puchenau,41618,0732/221055-364,hort@puchenau.at,https://www.puchenau.at/kinderhort,Hort,416
416610,Hort der OÖ Hilfswerk GmbH Zwettl an der Rodl,,Oberneukirchner Straße,2,4180,Zwettl an der Rodl,41627,,hort.zwettl@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Hort,416
416612,Hort der OÖ Hilfswerk GmbH Oberneukirchen,,Vorstadt,3,4181,Oberneukirchen,41615,,hort.oberneukirchen@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Hort,416
416613,Hort der OÖ Hilfswerk GmbH St. Gotthard,,Rottenegger Straße,17,4112,St. Gotthard im Mühlkreis,41621,,st.gotthard@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Hort,416
416618,Hort der OÖ Hilfswerk GmbH Waxenberg,,Waxenberg,60,4182,Waxenberg,41615,,hort.waxenberg@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Hort,416
416801,Hort Martin Boos,HP,Martin Boos-Straße,7,4210,Gallneukirchen,41607,,integrationshort@diakoniewerk.at,https://www.diakoniewerk.at,Hort,416
417004,Krabbelstube Seewalchen am Attersee - Familienzentren GmbH der OÖ Kinderfreunde,,Bahnweg,5,4863,Seewalchen am Attersee,41739,,krabbelstube.seewalchen@kinderfreunde-ooe.at,https://www.kinderfreunde.cc/bundeslaender/oberoesterreich/angebote/kinderbetreuung,Krabbelstube,417
417101,Krabbelstube St. Georgen im Attergau,,Dr. Greilstraße,6,4880,St. Georgen im Attergau,41734,,kiga4880@a1.net,https://www.st-georgen-attergau.ooe.gv.at,Krabbelstube,417
417102,Krabbelstube der OÖ Hilfswerk GmbH Kindernest Oberndorf,,Atzbacher Straße,16,4690,Oberndorf bei Schwanenstadt,41720,,kindernest.oberndorf@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Krabbelstube,417
417103,Krabbelstube der OÖ Hilfswerk GmbH Kindernest Regau,,Marktstraße,1,4844,Regau,41731,07672/97017,kindernest.regau@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Krabbelstube,417
417104,Krabbelstube Gampern,,Schulstraße,2,4851,Gampern,41711,,krabbelstube@gampern.at,krabbelstube-gampern.webnode.at,Krabbelstube,417
417107,Krabbelstube Attnang-Puchheim des Vereins für Franz. Bildung,,Maria Theresienstraße,5,4800,Attnang-Puchheim,41703,07674/62353-8,krabbelstube.puchheim@edumail.at,https://www.attnang-puchheim-franziskanerinnen.at,Krabbelstube,417
417108,Krabbelstube Ampflwang,,Scharermühlenstraße,6,4843,Ampflwang im Hausruckwald,41701,07675/2363-0,kgampflwang@flashnet.at,https://www.ampflwang.at/kindergarten_der_marktgemeinde_ampflwang,Krabbelstube,417
417109,Krabbelstube Lenzing - Neubrunnerstraße,,Neubrunnerstraße,7,4860,Lenzing,41713,07672/92843,kindergarten.neubrunnerstrasse@lenzing.or.at,https://www.lenzing.ooe.gv.at/leben_in_lenzing/bildung/kindergarten_neubrunn,Krabbelstube,417
417110,Krabbelstube der OÖ Hilfswerk GmbH Kindernest Vöcklabruck,,Ferdinand-Öttlstraße,14,4840,Vöcklabruck,41746,07672/90230-70,kindernest.voecklabruck@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Krabbelstube,417
417111,Pfarrcaritaskrabbelstube Ungenach,,Ungenach,15,4841,Ungenach,41744,,KS417111@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4434/gruppierungen/kindergarten,Krabbelstube,417
417112,Pfarrcaritaskrabbelstube Zell am Moos,,Museumsweg,1,4893,Zell am Moos,41751,06234/7024,info@kindergarten-zell.at,https://www.zell-moos.at,Krabbelstube,417
417113,Krabbelstube NIDO Wagnermühle,,Wagnermühle,111,5310,St. Lorenz/Mondsee,41735,,info@krabbelstube-nido.at,https://www.krabbelstube-nido.at,Krabbelstube,417
417114,Krabbelstube Mondsee des VfFB,,Rainerstraße,28,5310,Mondsee,41715,06232/2389-17,mondsee.krabbelstube@eduhi.at,https://www.mondsee-franziskanerinnen.at,Krabbelstube,417
417115,Krabbelstube EntfaltungsRaum Vöcklabruck des VfFB,,Salzburger Straße,20,4840,Vöcklabruck,41746,,krabbelstube-vb@franziskanerinnen.at,https://www.voecklabruck-franziskanerinnen.at,Krabbelstube,417
417116,Pfarrcaritaskrabbelstube Weyregg,,Römergasse,11,4852,Weyregg am Attersee,41749,07664/2357,kiga.weyregg@gmail.com,https://www.dioezese-linz.at/pfarre/4473/informationkontakt/pfarrcaritaskindergartenk,Krabbelstube,417
417117,Krabbelstube Springginkerl,,Oberthalheim,16,4850,Timelkam,41743,07672/96343,office@springginkerl.at,https://www.springginkerl.at,Krabbelstube,417
417118,Krabbelstube Frankenburg des VfFB,,Hauptstraße,32,4873,Frankenburg am Hausruck,41709,,krabbelstube.frbg@franziskanerinnen.at,https://www.frankenburg-franziskanerinnen.at,Krabbelstube,417
417119,Gemeindekrabbelstube Unterach am Attersee,,Badgasse,1/1,4866,Unterach am Attersee,41745,07665/8255-4000,kiga.unterach@aon.at,https://www.kbbe-unterach.net/krabbelstube,Krabbelstube,417
417120,Krabbelstube Timelkam,,Ziehrerstraße,5,4850,Timelkam,41743,07672/95424-460,kg3.leitung@timelkam.at,https://www.timelkam.at/verwaltung/gemeindeeinrichtungen/krabbelstube.html,Krabbelstube,417
417121,Pfarrcaritaskrabbelstube Rüstorf/Desselbrunn,,Rüstorf,68,4690,Rüstorf,41732,,KS417121@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4385/angebote/kinderjugend/article/52128.html,Krabbelstube,417
417122,Krabbelstube der OÖ Hilfswerk GmbH Schwanenstadt,,Rudolf Staudinger-Straße,11,4690,Schwanenstadt,41738,,kindernest.schwanenstadt@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Krabbelstube,417
417123,Krabbelstube St. Lorenz,,Am Höribach,1,5310,St. Lorenz,41735,06232/22074,kiga-stlorenz@mondseelandgemeinden.at,https://www.stlorenz.at/kindergarten_und_krabbelstube_der_gemeinde_st_lorenz,Krabbelstube,417
417124,Krabbelstube der OÖ Hilfswerk GmbH Attersee,,Kirchenstraße,11,4864,Attersee am Attersee,41702,,kindernest.attersee@ooe.hilfswerk.at,https://www.hilfswerk.at/oberoesterreich/kinder-jugend-und-familie,Krabbelstube,417
417125,Krabbelstube Wolfsegg,,Marktplatz,4,4902,Wolfsegg am Hausruck,41750,,KS417125@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4480/unserepfarre/pfarrcaritaskindergarten,Krabbelstube,417
417126,Krabbelstube Lenzing - Burgstall,,Am Burgstall,1,4860,Lenzing,41713,07672/95441,kindergarten.atterseestrasse@lenzing.or.at,https://www.lenzing.ooe.gv.at/leben_in_lenzing/bildung/kindergarten_burgstall,Krabbelstube,417
417127,Krabbelstube Thomasroith,,Schulgasse,8,4901,Ottnang am Hausruck,41722,,krabbelstube.thomasroith@ottnang.ooe.gv.at,https://www.ottnang.at/gemeindekindergarten_thomasroith,Krabbelstube,417
417128,Gemeindekrabbelstube Neukirchen an der Vöckla,,Kirchenplatz,4,4872,Neukirchen an der Vöckla,41716,07682/7155-13,krabbelstube@neukirchen-voeckla.ooe.gv.at,https://www.neukirchen-voeckla.at,Krabbelstube,417
417129,Stelzhamer-Krabbelstube,,Auwaldstraße,47,4840,Vöcklabruck,41746,07672/26770,stelzhamerkrabbelstube@voecklabruck.at,https://www.voecklabruck.at/stelzhamerkindergarten,Krabbelstube,417
417130,Krabbelstube Mondseeland Familienbund,,Schlosshof,6,5310,Mondsee,41715,,krabbelstube.mondseeland@ooe.familienbund.at,https://www.ooe.familienbund.at,Krabbelstube,417
417131,Pfarrcaritaskrabbelstube Redlham,,Redlham,15,4846,Redlham,41730,,ks417131@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4385/angebote/kinderjugend/article/52128.html,Krabbelstube,417
417132,Krabbelstube Attnang - Familienzentren GmbH der OÖ Kinderfreunde,,Römerstraße,48,4800,Attnang-Puchheim,41703,,krabbelstube.attnang-puchheim@kinderfreunde-ooe.at,,Krabbelstube,417
417133,Pfarrcaritaskrabbelstube St. Georgen im Attergau,,Attergaustraße,25,4880,St. Georgen im Attergau,41734,07667/6377,pfarr-kiga.4880@aon.at,https://www.st-georgen-attergau.ooe.gv.at/kinderkrippe_krabbelstube,Krabbelstube,417
417134,Krabbelstube Schörfling,,Kirchengasse,7,4861,Schörfling,41737,,krabbelstube.schoerfling@kinderfreunde-ooe.at,https://www.kinderfreunde.cc,Krabbelstube,417
417135,Pfarrcaritaskrabbelstube Frankenmarkt,,Fornacherstraße,12,4890,Frankenmarkt,41710,0768420260,kindergarten.frankenmarkt@tvweb.at,,Krabbelstube,417
417136,Pfarrcaritaskrabbelstube 2 Vöcklamarkt,,Dr.-Scheiber-Straße,2,4870,Vöcklamarkt,41747,,KG417281@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4442/pfarrleben/pfarrcaritaskindergarten2,Krabbelstube,417
417138,Krabbelstube Tiefgraben,,Thalgaustraße,7,5310,Tiefgraben,41742,,krabbelstube-tiefgraben@mondseelandgemeinden.at,https://www.tiefgraben.at,Krabbelstube,417
417139,Krabbelstube Oberwang,,Gessenschwandt,39,4882,Oberwang,41721,,kg.oberwang@aon.at,https://www.kgoberwang.com,Krabbelstube,417
417140,Caritaskrabbelstube Aurach am Hongar,,Aurach,71,4861,Aurach am Hongar,41705,,kindergarten.aurach@caritas-ooe.at,https://www.caritas-ooe.at,Krabbelstube,417
417141,Krabbelstube Schlatt,,Breitenschützing,60,4691,Schlatt,41736,,kibe.schlatt@ooe.familienbund.at,,Krabbelstube,417
417142,Pfarrcaritas Krabbelstube 1 Vöcklamarkt,,Dr. Scheiber Straße,8a,4870,Vöcklamarkt,41747,07682/6787,kg417253@pfarrcaritas-kita.at,,Krabbelstube,417
417143,Krabbelstube Pfaffing,,Pfaffing,2,4870,Pfaffing,41723,07642/635530,kindergarten@pfaffing.at,https://www.pfaffing.at,Krabbelstube,417
417201,Gemeindekindergarten Ampflwang im Hausruckwald,,Scharermühlenstraße,6,4843,Ampflwang im Hausruckwald,41701,07675/2363-0,kgampflwang@flashnet.at,https://www.ampflwang.at/kindergarten_der_marktgemeinde_ampflwang,Kindergarten,417
417202,Gemeindekindergarten Attersee,,Hofwies,1,4864,Attersee am Attersee,41702,07666/7210,kindergarten@attersee.ooe.gv.at,https://www.attersee.ooe.gv.at/kindergarten,Kindergarten,417
417203,Städt. Kindergarten Attnang-Puchheim,,Andreas Hofer-Gasse,6,4800,Attnang-Puchheim,41703,07674/615-31,kindergarten.attnang@asak.at,https://www.attnang-puchheim.ooe.gv.at/kindergarten_happy_kids_,Kindergarten,417
417204,Städt. Kindergarten Alt-Attnang Zauberwald,,Wolfsegger Straße,17c,4800,Attnang-Puchheim,41703,07674/615-61,kindergarten.altattnang@asak.at,https://www.attnang-puchheim.ooe.gv.at/kindergarten_alt-attnang,Kindergarten,417
417205,Gemeindekindergarten Gampern,,Gartenstraße,7,4851,Gampern,41711,059485130,kindergarten@gampern.at,https://www.kindergarten-gampern.at,Kindergarten,417
417206,Gemeindekindergarten Lenzing - Neubrunnerstraße,,Neubrunnerstraße,7,4860,Lenzing,41713,07672/92843,kindergarten.neubrunnerstrasse@lenzing.or.at,https://www.lenzing.ooe.gv.at/leben_in_lenzing/bildung/kindergarten_neubrunn,Kindergarten,417
417207,Gemeindekindergarten Lenzing - Burgstall,,Am Burgstall,1,4860,Lenzing,41713,07672/95441,kindergarten.burgstall@lenzing.or.at,https://www.lenzing.ooe.gv.at/leben_in_lenzing/bildung/kindergarten_burgstall,Kindergarten,417
417208,Gemeindekindergarten Tiefgraben,,Thalgaustraße,7,5310,Mondsee,41742,06232/3046,kiga-tiefgraben@aon.at,https://www.tiefgraben.at/gemeindekindergarten,Kindergarten,417
417210,Gemeindekindergarten Loibichl,,Ahornweg,44,5311,Innerschwand am Mondsee,41712,06232/36430,kiga-innerschwand@mondseelandgemeinden.at,https://www.innerschwand.at/kindergarten,Kindergarten,417
417211,Gemeindekindergarten Neukirchen an der Vöckla,,Kirchenplatz,6,4872,Neukirchen an der Vöckla,41716,07682/7155-16,kindergarten@neukirchen-voeckla.ooe.gv.at,https://www.neukirchen-voeckla.at,Kindergarten,417
417212,Gemeindekindergarten Oberwang,,Oberwang,144,4882,Oberwang,41721,06233/8430,kg.oberwang@aon.at,https://www.kgoberwang.com,Kindergarten,417
417213,Gemeindekindergarten Ottnang am Hausruck,,Schulstraße,3,4901,Ottnang am Hausruck,41722,07676/7155,kindergarten.ottnang@ottnang.ooe.gv.at,https://www.kindergarten-ottnang.info,Kindergarten,417
417214,Gemeindekindergarten Thomasroith,,Schulgasse,8,4901,Ottnang am Hausruck,41722,07676/7000,kindergarten.thomasroith@ottnang.ooe.gv.at,https://www.ottnang.at/gemeindekindergarten_thomasroith,Kindergarten,417
417215,Gemeindekindergarten Puchkirchen am Trattberg,,Puchkirchen,16,4849,Puchkirchen am Trattberg,41727,07682/7228-11,kg.puchkirchen@gmx.at,https://www.puchkirchen.at/schule_und_bildung/kindergarten,Kindergarten,417
417216,Gemeindekindergarten St. Georgen im Attergau,,Dr. Greilstraße,6,4880,St. Georgen im Attergau,41734,07667/6781,kiga4880@a1.net,https://www.st-georgen-attergau.ooe.gv.at,Kindergarten,417
417217,Gemeindekindergarten Straß im Attergau,,Straß,22,4881,Straß im Attergau,41741,07667/7224,kiga.strass@kindergarten-strass.at,https://www.strassimattergau.at/leben_in_strass/kinderbetreuung/kindergarten,Kindergarten,417
417218,Gemeindekindergarten Timelkam I,,Pestalozzistraße,7,4850,Timelkam,41743,07672/95279,kg1.leitung@timelkam.at,https://www.timelkam.at/verwaltung/gemeindeeinrichtungen/kindergaerten.html,Kindergarten,417
417219,Gemeindekindergarten Timelkam II,,Schillerstraße,10,4850,Timelkam,41743,07672/92245,kg2.leitung@timelkam.at,https://www.timelkam.at/verwaltung/gemeindeeinrichtungen/kindergaerten.html,Kindergarten,417
417220,Gemeindekindergarten Unterach am Attersee,,Klostergasse,14,4866,Unterach am Attersee,41745,07665/8255-4000,kiga.unterach@aon.at,https://www.kbbe-unterach.net/kindergarten,Kindergarten,417
417221,Pestalozzi Kindergarten,,Pestalozzistraße,40,4840,Vöcklabruck,41746,07672/23063,pestalozzikindergarten@voecklabruck.at,https://www.pestalozzikindergarten.at,Kindergarten,417
417222,Stelzhamer-Kindergarten,,Auwaldstraße,47,4840,Vöcklabruck,41746,07672/26770,stelzhamerkindergarten@voecklabruck.at,https://www.voecklabruck.at/stelzhamerkindergarten,Kindergarten,417
417223,Gemeindekindergarten Pfaffing,,Pfaffing,2,4870,Pfaffing,41723,07682/6355-30,kindergarten@pfaffing.at,https://www.pfaffing.at,Kindergarten,417
417224,Gemeindekindergarten Weißenkirchen,,Weißenkirchen im Attergau,3,4890,Weißenkirchen im Attergau,41748,07684/6650,kiga.weissenkirchen@gmx.at,https://www.weissenkirchen.ooe.gv.at/gemeindekindergarten,Kindergarten,417
417225,Kindergarten Verein z. Förderung d. Montessoripädagogik Vöcklamarkt,,Herrnwiesweg,5,4870,Vöcklamarkt,41747,07682/6833,montessori.kindergarten@gmx.at,https://www.voecklamarkt.ooe.gv.at/montessori-kindergarten_19,Kindergarten,417
417226,Kindergarten Attnang-Puchheim des Vereins für Franz. Bildung,,Maria Theresienstraße,5,4800,Attnang-Puchheim,41703,07674/62353-7,kindergarten.puchheim@edumail.at,https://www.attnang-puchheim-franziskanerinnen.at,Kindergarten,417
417227,Pfarrcaritaskindergarten Desselbrunn,,Desselbrunn,57,4693,Desselbrunn,41707,07673/370520,kg417227@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4385/angebote/kinderjugend/article/52128.html,Kindergarten,417
417228,Pfarrcaritaskindergarten Fornach,,Fornach,40,4892,Fornach,41708,07682/5200,kindergarten@fornach.ooe.gv.at,https://www.fornach.ooe.gv.at/kindergarten_der_pfarrcaritas_fornach,Kindergarten,417
417229,Kindergarten Frankenburg des VfFB,,Hauptstraße,32,4873,Frankenburg am Hausruck,41709,,kindergarten.frbg@franziskanerinnen.at,https://www.frankenburg-franziskanerinnen.at,Kindergarten,417
417230,Pfarrcaritaskindergarten Frankenmarkt,,Fornacherstraße,26,4890,Frankenmarkt,41710,07684/20260,kindergarten.frankenmarkt@tvweb.at,https://www.frankenmarkt.eu/bildung/schulen-kindergarten-hort.html,Kindergarten,417
417232,Kindergarten Mondsee des VfFB,,Rainerstraße,28,5310,Mondsee,41715,06232/2389,mondsee.franziskanerinnen@eduhi.at,https://www.mondsee-franziskanerinnen.at,Kindergarten,417
417233,Pfarrcaritaskindergarten Niederthalheim,,Kirchenstraße,3,4692,Niederthalheim,41717,07673/7206,kindergarten.niederthalheim@flashnet.at,https://www.dioezese-linz.at/pfarre/4257/article/58237.html,Kindergarten,417
417234,Pfarrcaritaskindergarten Nußdorf am Attersee,,Dorfstraße,48,4865,Nußdorf am Attersee,41718,07666/8003,kiga.nussdorf@gmx.at,https://www.familiii.at/ort/pfarrcaritas-kindergarten-nussdorf-am-attersee,Kindergarten,417
417235,Pfarrcaritaskindergarten Oberhofen am Irrsee,,Oberhofen,23,4894,Oberhofen am Irrsee,41719,06213/82033,kinderhaus.oberhofen@gmail.com,https://www.oberhofen-irrsee.at/unser_oberhofen/kinderbetreuung,Kindergarten,417
417236,Pfarrcaritaskindergarten Pöndorf,,Kirchham,16,4891,Pöndorf,41726,07684/7110,KG417236@pfarrcaritas-kita.at,https://www.poendorf.at,Kindergarten,417
417237,Pfarrcaritaskindergarten Regau,,Marktstraße,1,4844,Regau,41731,07672/26984,KG417237@pfarrcaritas-kita.at,https://www.caritas-ooe.at,Kindergarten,417
417238,Pfarrcaritaskindergarten Regau-Schalchham,,Feldweg,7,4844,Regau,41731,07672/24439,KG417238@pfarrcaritas-kita.at,https://www.caritas-ooe.at,Kindergarten,417
417239,Pfarrcaritaskindergarten Schlatt,,Breitenschützing,61,4691,Schlatt,41736,07673/3197,KG417239@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4385/angebote/kinderjugend/article/52128.html,Kindergarten,417
417240,Pfarrcaritaskindergarten Schörfling,,Kirchengasse,4,4861,Schörfling am Attersee,41737,07662/8311,KG417240@pfarrcaritas-kita.at,https://www.pfarre-schoerfling.at/index.php/kindergarten/unser-kindergarten.html,Kindergarten,417
417241,Caritaskindergarten Aurach am Hongar,,Aurach am Hongar,71,4861,Aurach am Hongar,41705,,kindergarten.aurach@caritas-ooe.at,https://www.caritas-ooe.at,Kindergarten,417
417242,Pfarrcaritaskindergarten Redlham,,Redlham,15,4846,Redlham,41730,,KG417242@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4385/angebote/kinderjugend/article/52128.html,Kindergarten,417
417243,Pfarrcaritaskindergarten Oberndorf,,Atzbacher Straße,16,4690,Oberndorf bei Schwanenstadt,41720,,KG417243@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4385/angebote/kinderjugend/article/52128.html,Kindergarten,417
417244,Pfarrcaritaskindergarten Schwanenstadt Süßmayrstraße,,Süßmayrstraße,13,4690,Schwanenstadt,41738,,KG417244@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4385/angebote/kinderjugend/article/52128.html,Kindergarten,417
417245,Pfarrcaritaskindergarten Schwanenstadt Linzer Straße,,Linzer Straße,18,4690,Schwanenstadt,41738,,KG417245@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4385/angebote/kinderjugend/article/52128.html,Kindergarten,417
417246,Pfarrcaritaskindergarten Rüstorf,,Rüstorf,24,4690,Rüstorf,41732,,KG417246@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4385/angebote/kinderjugend/article/52128.html,Kindergarten,417
417247,Pfarrcaritaskindergarten Schwanenstadt Bach-Rutzenham,,Bach-Rutzenham,10,4690,Schwanenstadt,41733,07673/2732,KG417247@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4385/angebote/kinderjugend/article/52128.html,Kindergarten,417
417248,Pfarrcaritaskindergarten Seewalchen,,Schulweg,18,4863,Seewalchen am Attersee,41739,07662/5400,kg417248@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4388/wir/ministranten/article/32812.html,Kindergarten,417
417249,Pfarrcaritaskindergarten St. Georgen im Attergau,,Attergaustraße,25,4880,St. Georgen im Attergau,41734,07667/6377,pfarr-kiga.4880@aon.at,https://www.dioezese-linz.at/pfarre/4340/wirsind/pfarrcaritaskindergarten,Kindergarten,417
417250,Pfarrcaritaskindergarten Ungenach,,Ungenach,15,4841,Ungenach,41744,,KG417250@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4434/gruppierungen/kindergarten,Kindergarten,417
417251,Pfarrcaritaskindergarten Vöcklabruck,,Pfarrhofgries,1,4840,Vöcklabruck,41746,07672/25747,pfkiga.voecklabruck@gmx.at,https://www.dioezese-linz.at/pfarre/4441/miteinander/pfarrcaritaskindergartenv,Kindergarten,417
417252,Kindergarten Vöcklabruck des VfFB,,Graben,13,4840,Vöcklabruck,41746,07672/72680-60,kiga.franziskanerinnen.vb@utanet.at,https://www.voecklabruck-franziskanerinnen.at,Kindergarten,417
417253,Pfarrcaritaskindergarten Vöcklamarkt 1,,Dr. Scheiberstraße,8a,4870,Vöcklamarkt,41747,07682/6787,KG417253@pfarrcaritas-kita.at,https://www.dioezese-linz.at/pfarre/4442/pfarrleben/kindergarten/article/25465.html,Kindergarten,417
